householdID,state,county,householdpax,AGI,conusleisure,children,leisureavg
481,New York,Nassau,3,246369.42,5608.76,1,6973.28
482,New York,Nassau,4,175407.36,3967.71,1,8279.52
483,New York,Nassau,3,165433.21,7086.72,1,10287.06
484,New York,Nassau,3,224953.11,2602.96,1,6910.69
485,New York,Nassau,2,157551.74,4700.51,0,7667.37
486,New York,Nassau,3,171329.9,4235.66,2,6702.77
487,New York,Nassau,1,191854.0,4123.09,0,8512.31
488,New York,Nassau,1,152489.46,5485.11,0,6530.49
489,New York,Nassau,2,128381.55,5356.64,1,5967.37
490,New York,Nassau,2,153697.17,2725.55,1,8776.38
491,New York,Nassau,3,157138.62,4612.38,1,6337.48
492,New York,Nassau,3,183748.25,4356.98,2,6376.44
493,New York,Nassau,7,199897.32,4473.21,3,7783.89
494,New York,Nassau,2,201679.37,3794.2,1,7108.68
495,New York,Nassau,2,157156.68,2705.87,1,7666.26
496,New York,Nassau,2,187012.4,5629.02,1,6426.32
497,New York,Nassau,4,159793.19,4866.17,1,6902.24
498,New York,Nassau,1,166389.24,5671.73,0,7640.96
499,New York,Nassau,3,148772.03,7734.93,2,7734.93
500,New York,Nassau,5,137158.54,4682.11,0,6126.5
501,New York,Suffolk,3,179164.22,5019.89,0,7247.44
502,New York,Suffolk,4,194872.95,4444.15,2,9557.67
503,New York,Suffolk,4,162602.7,5388.18,1,9031.91
504,New York,Suffolk,2,162989.26,5327.97,1,6198.29
505,New York,Suffolk,3,156885.46,6718.32,2,7856.56
506,New York,Suffolk,1,106483.55,4034.31,0,6224.51
507,New York,Suffolk,1,200585.38,4880.75,0,6206.38
508,New York,Suffolk,1,209455.35,6553.22,0,7664.59
509,New York,Suffolk,3,137428.59,2990.41,1,10022.51
510,New York,Suffolk,1,124808.59,3989.31,0,5984.22
511,New York,Suffolk,1,145595.34,2765.2,0,7977.96
512,New York,Suffolk,1,194605.5,5913.06,0,9665.6
513,New York,Suffolk,5,194192.99,6105.94,3,9361.45
514,New York,Suffolk,4,161688.04,3356.76,0,8967.08
515,New York,Suffolk,2,174806.72,3539.08,1,5003.55
516,New York,Suffolk,3,127253.06,5270.88,2,5270.88
517,New York,Suffolk,3,174031.78,2885.75,0,6999.84
518,New York,Suffolk,1,217690.18,5020.16,0,7453.93
519,New York,Suffolk,4,176862.1,5906.01,0,7092.7
520,New York,Suffolk,2,116670.8,6354.97,1,7429.92
521,New York,Suffolk,3,217202.96,6041.75,1,8577.17
522,New York,Suffolk,2,174464.54,5378.12,1,7118.61
523,New York,Suffolk,2,205103.01,5596.91,1,5596.91
524,New York,Suffolk,4,169569.82,4836.78,0,7637.4
525,New York,Suffolk,4,142495.54,4906.06,2,6702.51
526,New York,Suffolk,2,147313.17,7494.92,1,7687.7
527,New York,Suffolk,3,124756.6,4221.7,1,6862.92
528,New York,Suffolk,3,193260.83,4999.21,0,7411.06
529,New York,Suffolk,1,195711.37,2896.74,0,6460.72
530,New York,Suffolk,3,124733.76,4945.39,1,8357.87
531,New York,Suffolk,2,154614.03,7124.21,1,8465.07
532,New York,Suffolk,5,180723.46,2676.65,1,6002.52
533,New York,Suffolk,3,206581.08,6021.29,0,7884.43
534,New York,Suffolk,4,195582.69,3407.48,0,7540.16
535,New York,Suffolk,3,206625.05,5354.09,1,7116.88
536,New York,Suffolk,1,202434.62,4876.68,0,7550.57
537,New York,Suffolk,1,156850.3,4505.72,0,8205.4
538,New York,Suffolk,1,185898.44,5448.71,0,11236.48
539,New York,Suffolk,4,206133.36,3785.9,1,4632.42
540,New York,Suffolk,5,139680.55,1932.95,2,7700.27
541,New York,Suffolk,4,154260.92,5826.13,2,5826.13
542,New York,Suffolk,3,176541.98,5736.81,2,7818.63
543,New York,Suffolk,6,221161.98,4513.94,2,6152.91
544,New York,Suffolk,2,162872.11,7138.77,1,9525.09
545,New York,Suffolk,1,195771.29,4038.41,0,6292.2
546,New York,Suffolk,2,194010.26,4409.73,1,6853.0
547,New York,Suffolk,5,170986.52,2992.56,1,7513.11
548,New York,Suffolk,5,153943.97,2936.05,2,6995.78
549,New York,Suffolk,2,127757.79,6728.24,1,8042.8
550,New York,Suffolk,4,144659.56,3772.96,1,7424.96
551,New York,Suffolk,3,183373.12,4158.93,1,8929.17
552,New York,Suffolk,4,198375.84,4503.26,1,9675.46
553,New York,Suffolk,1,186393.63,3831.85,0,9045.18
554,New York,Suffolk,2,168936.74,5099.72,1,6498.47
555,New York,Suffolk,3,187901.03,4870.83,1,7004.89
556,New York,Suffolk,1,161498.89,4051.02,0,7225.02
557,New York,Suffolk,3,170688.94,3099.79,1,7174.59
558,New York,Suffolk,1,214072.15,6123.27,0,8416.1
559,New York,Suffolk,4,170428.56,3349.23,3,8125.35
560,New York,Suffolk,3,168018.13,2833.91,2,6702.26
561,New York,Suffolk,4,252461.79,3019.82,1,7365.49
562,New York,Suffolk,2,191895.11,4233.4,1,7706.57
563,New York,Suffolk,3,146233.92,4322.06,1,9003.67
564,New York,Suffolk,4,154031.34,3985.93,2,6730.17
565,New York,Suffolk,4,219325.68,3900.63,1,10036.23
566,New York,Suffolk,2,183890.97,4765.12,1,7411.97
567,New York,Suffolk,4,173060.06,2882.75,2,7500.65
568,New York,Suffolk,2,137431.02,6970.27,1,9533.73
569,New York,Suffolk,2,170251.62,4166.56,1,8498.93
570,New York,Suffolk,2,207104.22,6306.01,1,7122.57
571,New York,Suffolk,3,162177.59,4160.21,1,6281.58
572,New York,Suffolk,3,138771.18,5965.75,2,5965.75
573,New York,Suffolk,1,191154.09,5682.88,0,9006.4
574,New York,Suffolk,4,177180.28,6758.75,1,9425.95
575,New York,Suffolk,1,176566.16,6455.49,0,6455.49
576,New York,Suffolk,4,160782.66,6857.91,0,6857.91
577,New York,Suffolk,4,152452.03,2277.17,2,8052.01
578,New York,Suffolk,5,184639.29,3654.19,1,5426.56
579,New York,Suffolk,6,191070.79,3736.02,3,7271.24
580,New York,Suffolk,2,201856.01,2803.98,1,7105.74
581,New York,Suffolk,6,150988.3,4607.4,2,8207.1
582,New York,Suffolk,2,186869.99,3768.03,1,4865.81
583,New York,Suffolk,3,166976.98,5531.28,1,8273.11
584,New York,Suffolk,2,219967.22,4742.43,0,5858.44
585,New York,Suffolk,1,165649.11,4326.96,0,9014.57
586,New York,Suffolk,3,222013.26,4916.52,0,8196.11
587,New York,Suffolk,1,177404.44,4717.95,0,8277.66
588,New York,Suffolk,3,187613.88,4119.54,1,8023.91
589,New York,Suffolk,3,168346.36,5236.85,2,8891.67
590,New York,Suffolk,1,158362.77,5800.44,0,5800.44
591,New York,Suffolk,2,195370.18,3888.29,1,8571.68
592,New York,Suffolk,4,160096.63,3425.3,0,5400.86
593,New York,Suffolk,3,171318.84,5000.98,1,6022.49
594,New York,Suffolk,3,143018.28,4781.26,1,5862.77
595,New York,Suffolk,4,197491.89,4627.71,2,6785.82
596,New York,Suffolk,2,130429.45,6263.92,1,7113.18
597,New York,Suffolk,3,178149.9,5642.1,2,7621.64
598,New York,Suffolk,7,214103.57,5109.51,1,8564.72
599,New York,Suffolk,2,228792.82,4862.75,1,7924.14
600,New York,Suffolk,1,138800.73,6269.85,0,9850.57
601,New York,Suffolk,4,169956.14,4660.98,2,6908.91
602,New York,Suffolk,5,213994.86,2323.35,2,8677.87
603,New York,Suffolk,3,159791.32,4075.1,2,7575.47
604,New York,Suffolk,5,144714.66,6286.61,0,7788.12
605,New York,Suffolk,3,163235.99,6010.33,0,7259.99
606,New York,Suffolk,1,197472.04,2807.84,0,5900.08
607,New York,Suffolk,5,167978.72,5731.99,1,6360.66
608,New York,Suffolk,1,187349.41,5295.9,0,7142.8
609,New York,Suffolk,6,203124.61,5917.89,1,8055.57
610,New York,Suffolk,1,183585.64,3791.14,0,7459.28
611,New York,Suffolk,3,200944.31,8455.04,1,8455.04
612,New York,Suffolk,4,148288.86,4324.25,1,7194.74
613,New York,Suffolk,5,183482.2,3896.69,2,8544.93
614,New York,Suffolk,6,179578.8,4078.45,2,6195.84
615,New York,Suffolk,2,212573.66,5543.0,1,5554.94
616,New York,Suffolk,3,138262.41,3518.84,2,5177.26
617,New York,Suffolk,3,217603.86,6612.29,2,8789.16
618,New York,Suffolk,4,144872.67,3590.6,3,6745.31
619,New York,Suffolk,3,207446.51,4982.11,2,7557.15
620,New York,Suffolk,5,225917.61,1643.52,1,7371.3
621,New York,Suffolk,1,223275.14,6904.37,0,6904.37
622,New York,Suffolk,2,197404.25,3818.18,1,6928.1
623,New York,Suffolk,1,132269.17,5951.04,0,7275.65
624,New York,Suffolk,5,171928.49,5669.02,2,7922.12
625,New York,Suffolk,1,154686.3,3200.53,0,8071.36
626,New York,Suffolk,4,160186.52,3940.29,1,5752.3
627,New York,Suffolk,2,171644.5,5537.11,1,7243.32
628,New York,Suffolk,1,182665.81,3533.37,0,5338.19
629,New York,Suffolk,4,152649.45,3441.93,1,10785.23
630,New York,Suffolk,1,176030.18,4681.73,0,8212.92
631,New York,Suffolk,3,210901.69,6438.01,0,6763.39
632,New York,Suffolk,2,173630.74,4639.03,1,4639.03
633,New York,Suffolk,1,186574.01,4584.68,0,8143.57
634,New York,Suffolk,3,242401.71,5216.99,2,5488.21
635,New York,Suffolk,5,169934.51,5214.12,1,7585.19
636,New York,Suffolk,3,182491.93,3534.75,1,7281.28
637,New York,Suffolk,3,191223.15,5304.33,2,5304.33
638,New York,Suffolk,2,189665.67,4004.38,1,7772.19
639,New York,Suffolk,4,131157.57,3944.37,2,6757.64
640,New York,Suffolk,3,170662.57,1087.13,1,7702.63
641,New York,Suffolk,2,149097.74,2049.09,1,7529.16
642,New York,Suffolk,3,162427.42,5720.83,2,6486.92
643,New York,Suffolk,5,178265.27,4603.54,1,8163.1
644,New York,Suffolk,1,178970.15,8363.78,0,8363.78
645,New York,Suffolk,2,197030.62,1403.29,1,6916.83
646,New York,Suffolk,3,121825.37,2572.96,1,7651.11
647,New York,Suffolk,3,166629.84,4773.25,1,7488.77
648,New York,Suffolk,2,202743.82,4050.74,1,7415.77
649,New York,Suffolk,6,176029.78,2060.35,0,6335.17
650,New York,Suffolk,5,177454.69,4932.15,1,6569.79
651,New York,Suffolk,4,184633.37,7778.38,2,8141.09
652,New York,Suffolk,5,210259.26,4097.83,3,5594.36
653,New York,Suffolk,4,167418.61,4524.55,0,7473.3
654,New York,Suffolk,6,194025.73,4435.24,0,7039.87
655,New York,Suffolk,4,163949.91,2052.51,3,8629.94
656,New York,Suffolk,2,186234.54,3661.21,0,7544.81
657,New York,Suffolk,2,197943.17,6902.34,1,8149.45
658,New York,Suffolk,4,146063.21,3617.68,2,6323.36
659,New York,Suffolk,4,165940.79,6566.96,2,9500.75
660,New York,Suffolk,4,172795.98,3590.45,1,8913.35
661,New York,Suffolk,4,186070.3,6114.14,1,8606.51
662,New York,Suffolk,3,212382.92,7480.57,1,7480.57
663,New York,Suffolk,1,158805.23,3647.28,0,8516.33
664,New York,Suffolk,1,186613.65,4878.12,0,6765.92
665,New York,Suffolk,1,151647.3,3135.02,0,7999.09
666,New York,Suffolk,5,157594.61,6574.12,0,7608.65
667,New York,Suffolk,4,133910.87,4960.27,1,7012.69
668,New York,Suffolk,4,193645.07,6000.06,2,7506.09
669,New York,Suffolk,2,220122.48,3361.0,1,6738.56
670,New York,Suffolk,1,169445.15,4565.64,0,8215.28
671,New York,Suffolk,1,134226.37,5025.15,0,8144.15
672,New York,Suffolk,3,189896.43,3503.34,0,5607.15
673,New York,Suffolk,1,232340.67,4629.77,0,8131.55
674,New York,Suffolk,3,164513.66,5195.37,2,8716.82
675,New York,Suffolk,2,175998.41,5683.76,1,5683.76
676,New York,Suffolk,3,143363.09,4979.24,2,6517.68
677,New York,Suffolk,5,166837.38,4489.32,2,7938.92
678,New York,Suffolk,3,172111.78,6009.93,2,8719.08
679,New York,Suffolk,1,165967.63,4213.45,0,7148.55
680,New York,Suffolk,3,155049.27,5686.35,2,8542.79
681,New York,Suffolk,1,196291.58,1916.96,0,7668.9
682,New York,Suffolk,3,231375.55,5319.48,2,9199.43
683,New York,Suffolk,4,161999.65,7201.59,2,7201.59
684,New York,Suffolk,3,160855.01,6785.13,1,9195.13
685,New York,Suffolk,1,122574.24,5611.92,0,7437.37
686,New York,Suffolk,3,159657.48,5112.43,0,5112.43
687,New York,Suffolk,5,190937.18,5226.19,1,8672.77
688,New York,Suffolk,2,132438.44,4172.73,1,6893.9
689,New York,Suffolk,4,209077.54,4189.89,1,10187.44
690,New York,Suffolk,3,161234.54,7153.58,1,7153.58
691,New York,Suffolk,1,188275.04,4978.28,0,7253.08
692,New York,Suffolk,1,113990.15,3512.67,0,7450.69
693,New York,Suffolk,1,199208.93,6588.26,0,8862.75
694,New York,Suffolk,1,179507.55,4368.78,0,8135.4
695,New York,Suffolk,4,159155.13,3675.23,2,7298.18
696,New York,Suffolk,3,201714.47,7320.88,2,9214.9
697,New York,Suffolk,7,196281.44,4036.5,2,8233.15
698,New York,Suffolk,3,205661.5,5698.74,2,7776.57
699,New York,Suffolk,2,160097.03,5222.4,0,6845.57
700,New York,Suffolk,3,176057.23,4935.78,2,6342.47
701,New York,Suffolk,3,185205.69,4118.97,1,6739.34
702,New York,Suffolk,4,176707.77,5390.69,1,5677.66
703,New York,Suffolk,1,204545.38,6295.35,0,7054.33
704,New York,Suffolk,5,193599.01,6382.82,2,6382.82
705,New York,Suffolk,2,148178.75,5146.9,1,6474.83
706,New York,Suffolk,7,188527.17,2938.05,2,7194.66
707,New York,Suffolk,3,169213.0,3596.39,2,8504.05
708,New York,Suffolk,2,136914.05,6407.25,1,7407.95
709,New York,Suffolk,4,138854.63,3454.7,1,7079.29
710,New York,Suffolk,3,214648.5,4734.21,2,8123.28
711,New York,Suffolk,1,215283.99,4984.52,0,7391.64
712,New York,Suffolk,2,214023.73,3896.6,1,5377.49
713,New York,Suffolk,2,131000.01,2677.56,1,6753.06
714,New York,Suffolk,6,149457.06,2859.52,2,8533.39
715,New York,Suffolk,4,201052.94,4574.58,3,8940.09
716,New York,Suffolk,2,218744.95,4339.19,1,7487.23
717,New York,Suffolk,1,170308.79,7086.27,0,7086.27
718,New York,Suffolk,4,158121.06,4810.59,1,7487.64
719,New York,Suffolk,5,185731.76,5787.17,0,8377.98
720,New York,Suffolk,3,155058.55,6049.2,2,9531.89
721,New York,Suffolk,4,189858.89,4550.33,1,7225.02
722,New York,Suffolk,4,155553.25,5892.92,1,6118.96
723,New York,Suffolk,3,210235.15,459.91,2,6798.78
724,New York,Suffolk,1,134062.65,5106.29,0,8780.63
725,New York,Suffolk,2,191754.44,5126.61,1,6331.93
726,New York,Suffolk,2,195919.14,3324.75,1,7136.5
727,New York,Suffolk,3,190191.67,5958.61,2,7760.28
728,New York,Suffolk,4,132008.45,2276.72,1,6385.57
729,New York,Suffolk,3,204808.92,6014.66,2,7454.42
730,New York,Suffolk,4,147230.55,5043.77,1,8916.97
731,New York,Suffolk,2,250042.78,4990.18,1,7639.61
732,New York,Suffolk,2,181500.45,1579.61,1,7942.47
733,New York,Suffolk,3,143667.98,4452.34,1,8773.68
734,New York,Suffolk,2,112721.62,6898.37,1,8232.45
735,New York,Suffolk,2,158543.6,4232.54,1,7617.6
736,New York,Suffolk,2,200674.39,4251.95,1,4251.95
737,New York,Suffolk,4,199657.38,5565.76,2,5597.74
738,New York,Suffolk,5,155596.24,2567.46,2,7689.37
739,New York,Suffolk,4,189616.36,1148.44,2,9211.3
740,New York,Suffolk,5,107666.97,7823.7,0,7823.7
741,New York,Suffolk,5,159150.14,5798.35,2,8789.83
742,New York,Suffolk,4,190467.47,6885.56,2,9424.27
743,New York,Suffolk,3,202727.69,7443.83,1,8719.52
744,New York,Suffolk,4,168730.23,6983.52,1,7720.27
745,New York,Suffolk,2,204894.1,2765.67,1,7045.35
746,New York,Suffolk,2,134155.27,6089.84,1,6089.84
747,New York,Suffolk,1,170052.6,2710.55,0,9718.6
748,New York,Suffolk,5,190399.92,4300.87,1,4823.35
749,New York,Suffolk,3,191539.86,2897.22,0,7231.42
750,New York,Suffolk,3,175466.14,5358.7,1,5358.7
751,New York,Suffolk,6,257567.16,6013.03,1,8492.69
752,New York,Suffolk,3,191148.32,3638.5,1,7343.79
753,New York,Suffolk,4,169932.53,5818.49,3,8005.35
754,New York,Suffolk,3,190197.0,4357.07,1,7459.16
755,New York,Suffolk,6,147311.62,4126.99,2,7920.85
756,New York,Suffolk,4,150185.56,4529.87,1,7416.8
757,New York,Suffolk,3,193961.86,5906.41,1,5906.41
758,New York,Suffolk,4,199789.83,4666.38,2,8290.31
759,New York,Suffolk,3,199833.37,5060.16,2,8053.41
760,New York,Suffolk,3,153845.63,4820.16,1,8250.69
761,New York,Suffolk,5,146451.15,2552.3,2,7182.11
762,New York,Suffolk,4,166629.43,3923.79,2,7724.3
763,New York,Suffolk,5,173260.74,5000.03,2,9471.5
764,New York,Suffolk,3,151095.93,2393.97,1,6688.19
765,New York,Suffolk,2,166490.9,6653.4,1,6653.4
766,New York,Suffolk,2,186426.94,3893.87,1,8438.93
767,New York,Suffolk,3,173515.61,4644.35,2,9324.89
768,New York,Suffolk,1,170872.53,6023.03,0,6023.03
769,New York,Suffolk,1,123841.63,5883.72,0,8738.98
770,New York,Suffolk,7,205054.53,3504.13,1,6671.86
771,New York,Suffolk,1,182632.23,5952.26,0,7105.96
772,New York,Suffolk,1,183528.8,6102.72,0,9665.47
773,New York,Suffolk,4,180430.15,5362.41,2,6254.21
774,New York,Suffolk,4,179948.7,6040.84,2,7024.55
775,New York,Suffolk,1,192537.09,6857.03,0,6857.03
776,New York,Suffolk,5,185942.95,3095.37,4,7894.63
777,New York,Suffolk,2,179379.91,2517.83,1,6503.47
778,New York,Suffolk,1,222380.03,5409.14,0,6989.41
779,New York,Suffolk,1,208884.91,4848.31,0,6650.36
780,New York,Suffolk,5,185757.05,5280.6,1,8644.96
781,New York,Suffolk,3,167173.37,6208.18,1,8737.99
782,New York,Suffolk,1,192854.68,4062.46,0,6698.38
783,New York,Suffolk,3,170853.14,5762.61,1,7335.51
784,New York,Suffolk,3,159861.82,4479.06,2,7195.31
785,New York,Suffolk,4,192755.65,6296.42,2,7058.57
786,New York,Suffolk,6,193950.36,5496.13,0,5867.22
787,New York,Suffolk,2,130007.68,1544.53,0,9717.27
788,New York,Suffolk,3,191704.04,4778.83,1,6345.94
789,New York,Suffolk,2,203400.68,3565.61,0,7232.41
790,New York,Suffolk,4,161277.55,3314.94,1,6935.7
791,New York,Suffolk,4,193308.13,5922.69,1,7846.57
792,New York,Suffolk,3,205908.5,6670.9,1,7067.4
793,New York,Suffolk,2,165929.2,3379.44,1,8364.36
794,New York,Suffolk,4,140420.1,5191.99,2,7091.25
795,New York,Suffolk,5,170646.45,5386.73,1,7522.04
796,New York,Suffolk,4,132694.0,5097.22,2,9414.46
797,New York,Suffolk,2,164602.28,5814.0,1,8495.52
798,New York,Suffolk,2,195591.18,4108.47,1,6545.95
799,New York,Suffolk,3,209147.6,6891.51,2,7380.46
800,New York,Suffolk,2,167437.89,4289.61,0,7523.07
801,New York,Suffolk,1,214943.73,3584.14,0,8202.35
802,New York,Suffolk,1,147960.05,3574.93,0,7278.8
803,New York,Suffolk,3,231931.77,2550.29,2,6728.45
804,New York,Suffolk,5,158330.13,4235.3,3,6460.6
805,New York,Suffolk,5,171551.88,5181.12,0,6824.22
806,New York,Suffolk,3,209921.3,5700.77,2,8619.14
807,New York,Suffolk,5,164150.27,7065.74,1,8984.96
808,New York,Suffolk,5,160741.75,3957.05,2,6177.43
809,New York,Suffolk,3,158841.29,4450.01,0,8185.06
810,New York,Suffolk,4,144023.56,4564.97,2,6142.66
811,New York,Suffolk,4,189548.34,5247.68,2,5444.23
812,New York,Suffolk,5,180321.62,5267.24,2,9085.02
813,New York,Suffolk,1,213269.08,4955.86,0,5938.74
814,New York,Suffolk,1,232517.15,3628.22,0,6914.08
815,New York,Suffolk,3,166164.1,5200.01,2,7989.12
816,New York,Suffolk,3,92926.62,7356.74,1,7667.47
817,New York,Suffolk,3,206920.09,5596.88,2,5596.88
818,New York,Suffolk,5,170018.35,4383.44,1,9183.12
819,New York,Suffolk,4,196614.33,2791.02,1,5889.86
820,New York,Suffolk,3,164230.15,4600.43,1,8977.9
821,New York,Suffolk,6,114793.29,4403.86,3,6581.45
822,New York,Suffolk,4,137461.32,1966.23,1,7780.85
823,New York,Suffolk,3,129139.18,4625.23,1,5270.66
824,New York,Suffolk,1,172783.39,4053.72,0,4892.28
825,New York,Suffolk,5,164728.0,5062.95,2,8367.48
826,New York,Suffolk,4,188636.47,4370.14,1,8148.72
827,New York,Suffolk,1,167361.05,2285.33,0,6529.49
828,New York,Suffolk,5,157858.28,8339.08,2,8339.08
829,New York,Suffolk,3,211682.16,2863.36,1,6534.29
830,New York,Suffolk,2,154827.62,6421.39,1,6850.03
831,New York,Suffolk,4,193901.12,5936.26,2,7975.02
832,New York,Suffolk,4,195693.71,4398.82,2,8795.3
833,New York,Suffolk,3,150519.68,4310.2,1,6894.71
834,New York,Suffolk,3,193857.96,5766.85,2,7777.9
835,New York,Suffolk,4,142755.52,6074.26,1,7241.68
836,New York,Suffolk,2,188369.9,3736.4,1,9873.44
837,New York,Suffolk,5,182299.48,6266.13,1,9068.97
838,New York,Suffolk,4,133723.52,5184.12,3,8344.29
839,New York,Suffolk,1,160566.47,3900.39,0,8801.53
840,New York,Suffolk,3,179815.42,4291.48,1,7900.18
841,New York,Suffolk,5,158653.37,5456.88,2,6893.8
842,New York,Suffolk,3,216631.04,5178.6,1,5905.42
843,New York,Suffolk,3,163981.7,3767.07,1,3767.07
844,New York,Suffolk,3,211249.49,4363.1,1,9839.62
845,New York,Suffolk,3,196036.4,4825.04,1,7355.34
846,New York,Suffolk,6,169449.05,6204.88,1,7630.46
847,New York,Suffolk,5,206046.23,4950.82,2,6926.48
848,New York,Suffolk,4,155616.52,3962.29,1,5978.26
849,New York,Suffolk,4,202533.21,7171.32,1,7171.32
850,New York,Suffolk,3,178567.22,4889.69,2,8629.57
851,New York,Suffolk,1,176730.84,6318.04,0,7083.2
852,New York,Suffolk,1,171405.29,4060.91,0,7095.3
853,New York,Suffolk,4,142547.89,5344.01,2,9726.12
854,New York,Suffolk,5,201541.24,4976.57,1,7782.69
855,New York,Suffolk,2,199493.79,5815.75,1,8587.01
856,New York,Suffolk,1,192489.76,5739.33,0,7153.29
857,New York,Suffolk,1,193524.87,5718.99,0,7896.19
858,New York,Suffolk,1,185287.56,7376.72,0,7376.72
859,New York,Suffolk,3,134423.48,3575.08,2,7942.69
860,New York,Suffolk,1,221275.74,4588.35,0,8499.23
861,New York,Suffolk,2,168719.81,5202.82,1,7668.31
862,New York,Suffolk,3,204919.84,2803.65,2,7115.57
863,New York,Suffolk,4,156988.16,4908.05,1,5834.71
864,New York,Suffolk,4,150378.81,3747.97,2,10551.5
865,New York,Suffolk,3,144848.15,3296.55,2,6205.33
866,New York,Suffolk,2,173405.34,2280.21,0,7779.72
867,New York,Suffolk,3,152073.43,5262.44,2,5905.97
868,New York,Suffolk,4,200670.02,5505.73,1,8478.72
869,New York,Suffolk,5,182168.41,2528.79,2,7343.58
870,New York,Suffolk,1,186340.88,4685.79,0,8514.89
871,New York,Suffolk,4,142033.14,3999.25,2,8255.01
872,New York,Suffolk,1,176197.36,5193.81,0,5193.81
873,New York,Suffolk,4,181090.53,6064.21,1,6064.21
874,New York,Suffolk,4,242184.06,5343.09,2,7147.72
875,New York,Suffolk,1,185462.86,4461.7,0,9022.85
876,New York,Suffolk,1,188466.89,5101.8,0,6309.71
877,New York,Suffolk,5,157615.25,2311.48,1,6128.32
878,New York,Suffolk,4,183797.33,6421.69,2,7485.84
879,New York,Suffolk,4,137911.09,6724.59,1,7996.05
880,New York,Suffolk,1,187999.05,5043.87,0,6676.27
881,New York,Suffolk,3,185886.27,4720.23,2,8858.84
